rid,rTitle,rUser,rText,rURL,MEDIA_PROVIDER,PUBLISH_DATE,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
63497209,TWEET FROM: THAMY_WETSCHKY,THAMY_WETSCHKY,Nescau é tudo,http://twitter.com/178115189/statuses/804031495706972160,TWITTER,2016-11-30,0,0,0,0,0,0,0,395,670,16813,Neutral
63497845,Deputados proíbem recompensa e proteção a quem denunciar corrupção; veja como cada um votou,,Início » Notícias » Deputados proíbem recompensa e proteção a quem denunciar corrupção; veja como cada um votou Deputados proíbem recompensa e proteção a quem denunciar corrupção; veja como cada um votou Emenda tinha o objetivo de criar a figura do “reportante do bem” para incentivar o cidadão a denunciar cri...,http://feedproxy.google.com/~r/congresso/~3/31WtNdS7m8E/,Mainstream Media,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
63535687,TWEET FROM: NARRYSTUPID,NARRYSTUPID,toddy https://t.co/bq5dVV5XLs,http://twitter.com/2364873463/statuses/804031530859433988,TWITTER,2016-11-30,0,0,0,0,0,0,0,11423,16514,46906,Neutral
63665057,TWEET FROM: CARALEOBIA,CARALEOBIA,"RT @djdalin Se eu não comer nada de manhã, eu viro um bicho de de ignorância",http://twitter.com/724677167188193280/statuses/804031673679679489,TWITTER,2016-11-30,0,0,0,0,0,0,0,190,452,6382,Neutral
63719138,TWEET FROM: ROBSESSION,ROBSESSION,"tinha granola, mas eu não queria comer pura. taquei sorvete em cima.",http://twitter.com/10443912/statuses/804031724078452736,TWITTER,2016-11-30,0,0,0,0,0,0,0,334,556,7433,Neutral
63749302,TWEET FROM: ISXXBELLA,ISXXBELLA,to sem comer desde manhã pqp,http://twitter.com/573300129/statuses/804031758920544256,TWITTER,2016-11-30,0,0,0,0,0,0,0,831,1494,45177,Neutral
63760322,TWEET FROM: LUCSTTK,LUCSTTK,"@isdiniz teu signo e teu ascendente eu odeio mto forte kkkkkkkkkkkk pqp, n sei como me do bem ctg",http://twitter.com/4495433715/statuses/804031762254835712,TWITTER,2016-11-30,0,0,0,0,0,0,0,173,392,12305,Neutral
63770414,TWEET FROM: THEPUTADEAD,THEPUTADEAD,oq esperar de uma pessoa q ta comendo bolinha de nescau e ainda morrendo de fome sozinha em casa,http://twitter.com/4750043297/statuses/804031752037601280,TWITTER,2016-11-30,0,0,0,0,0,0,0,2768,1849,10901,Neutral
63798397,TWEET FROM: LEANDROCUNHA712,LEANDROCUNHA712,@Stux_777 Nescau ou Toddy,http://twitter.com/3395449857/statuses/804031758794706945,TWITTER,2016-11-30,0,0,0,0,0,0,0,158,43,368,Neutral
63807080,TWEET FROM: BIANCAREZENDE4,BIANCAREZENDE4,"RT @uelucas__ n aguento mais responsabilidades, só queria ver desenho e comer um sucrilhos",http://twitter.com/770280900/statuses/804031796946075649,TWITTER,2016-11-30,0,0,0,0,0,0,0,868,2527,34591,Neutral
63809479,TWEET FROM: COMTUDOBR,COMTUDOBR,"@spacexgazorp pois é mas eae, toddy ou nescau?",http://twitter.com/1080288949/statuses/804031775483822086,TWITTER,2016-11-30,0,0,0,0,0,0,0,1456,463,21186,Neutral
63813724,TWEET FROM: VICKLOVEGOOD,VICKLOVEGOOD,RT @AmazingPhil hi i'm phil and i'm a terrible flat mate who steals cereal and leaves kitchen cupboards open and i deserve to live to leave in great shame �,http://twitter.com/597057556/statuses/804031798107897861,TWITTER,2016-11-30,0,0,0,0,0,0,0,1854,1150,16835,Neutral
63813825,TWEET FROM: WILSINHOS,WILSINHOS,RT @Lamberg_T N é de hj q os Ministros do @STF_oficial desafiam a sociedade e os demais poderes. Cuidado! Vcs n estão acima do bem e do mal. #AbortoNão,http://twitter.com/119050462/statuses/804031756152274944,TWITTER,2016-11-30,0,0,0,0,0,0,0,862,531,12809,Neutral
63987848,TWEET FROM: JUBBT,JUBBT,RT @80sMoviePosts The Breakfast Club https://t.co/syu8xXFL2p,http://twitter.com/221451003/statuses/804031998805282816,TWITTER,2016-11-30,0,0,0,0,0,0,0,230,898,95694,Neutral
64181760,TWEET FROM: THAIS_RITTER,THAIS_RITTER,RT @RecitouOriente Tô querendo replay naquele teu beijo.,http://twitter.com/730240205484130304/statuses/804032202363256832,TWITTER,2016-11-30,0,0,0,0,0,0,0,150,77,380,Neutral
64206970,TWEET FROM: THAYSV_,THAYSV_,Difícil mesmo é ir no doce carioca e ter que comprar Barra de cereal quando o biz tá absurdamente barato,http://twitter.com/736201341018767360/statuses/804032231241089026,TWITTER,2016-11-30,0,0,0,0,0,0,0,420,474,7940,Neutral
64249647,TWEET FROM: TATIANEABREUF1,TATIANEABREUF1,"@lucasfresno GAUDÉRIO: subst. masc.: indivíduo sem ocupação, ocioso, malandro, vadio OBRIGADA GOOGLE https://t.co/V6pfmAlKEZ",http://twitter.com/14313541/statuses/804032285959946241,TWITTER,2016-11-30,0,0,0,0,0,0,0,152,241,4525,Neutral
64251180,TWEET FROM: DOUGRODRIGUESOL,DOUGRODRIGUESOL,"Qria deixar aqui meu protesto contra o center shop, pq nao eh possivel a nesfit passar de 3,30 pra 3,70 em um diaaaaa ��",http://twitter.com/4757348536/statuses/804032272995405824,TWITTER,2016-11-30,0,0,0,0,0,0,0,103,121,8731,Neutral
