rid,rTitle,rUser,rText,rURL,MEDIA_PROVIDER,PUBLISH_DATE,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,BLOG_POST_SENTIMENT
48242438,TWEET FROM: TETE_VERS,TETE_VERS,Nescal né parceiro https://t.co/kBBEJG8a9w,http://twitter.com/2428081889/statuses/804116100480987136,TWITTER,2016-12-01,0,0,0,0,0,0,0,2635,2953,14102,Neutral
48291080,TWEET FROM: MAILLIWBC,MAILLIWBC,Comi um baratissimo e um cookie de macadâmia pra passar essa fome que nunca acaba em mim.,http://twitter.com/72924161/statuses/804116187638562816,TWITTER,2016-12-01,0,0,0,0,0,0,0,871,2002,23450,Neutral
48336291,TWEET FROM: VITAVEIRO,VITAVEIRO,"Ainda existe gente do bem, compaixão e solidariedade nunca é demais, que homenagem linda!! ��❤️ https://t.co/0LD2qO9gUP",http://twitter.com/1129417130/statuses/804116201702125568,TWITTER,2016-12-01,0,0,0,0,0,0,0,180,475,11919,Neutral
48417277,TWEET FROM: RICKTEIXEIRA2,RICKTEIXEIRA2,"Sociedade, o problema é essencial E se ninguém vai ser do bem, bom Tentemos ser menos mal",http://twitter.com/4789001783/statuses/804116285936332800,TWITTER,2016-12-01,0,0,0,0,0,0,0,114,127,3409,Neutral
48545003,TWEET FROM: HELOUISYREIS1,HELOUISYREIS1,"galerinha do bem, pra quem não assistiu Alice através do espelho, assista e pra quem já assistiu, assista de novo",http://twitter.com/709560009294802944/statuses/804116411824095234,TWITTER,2016-12-01,0,0,0,0,0,0,0,275,206,1830,Neutral
48554128,TWEET FROM: 0800DANI,0800DANI,"Eu sempre coloco as coisas no lugar errado tipo a embalagem de danone na pia a colher no lixo, o nescau na geladeira a esperança nas pessoas",http://twitter.com/188105178/statuses/804116402965741568,TWITTER,2016-12-01,0,0,0,0,0,0,0,153,378,8706,Neutral
48599569,TWEET FROM: RITTER_JHULY,RITTER_JHULY,Aquele cafuné maravilhoso ❤️❤️❤️❤️,http://twitter.com/766488272260460544/statuses/804116475632087041,TWITTER,2016-12-01,0,0,0,0,0,0,0,170,197,705,Neutral
48619233,Deputados 'cospem na cara' do povo que pediu as 10 Medidas e desfiguram o projeto,AGÊNCIA NOTORIUM," previa responsabilização de dirigente partidário Os deputados cancelaram as atividades da manhã para poderem descansar. Por Luciana Camargo, Via: Folha Política. Fonte: Jusbrasil...",http://www.notoriumjuridico.com.br/2016/11/deputados-cospem-na-cara-do-povo-que.html,Aggregator,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
48645911,Porque sofisticada é a simplicidade !,SUSIANE CANAL,"”, não é difícil nos encontramos exaustos, atônitos, perdidos, sentindo-nos num barco à deriva, nem sabendo qual vento é favorável, por não sabermos ao certo aonde queremos chegar. Não temos dúvidas, apenas, de que queremos viver bem. Vamos para cá e para lá, conforme nos falam que é bom/faz bem/é necessário...",http://www.contioutra.com/porque-sofisticada-e-simplicidade/,Generic Blogs,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
48652996,TWEET FROM: PORRACAPPSSA,PORRACAPPSSA,"Eu amo comer nescau, assumo",http://twitter.com/2508840888/statuses/804116418375667712,TWITTER,2016-12-01,0,0,0,0,0,0,0,175,216,17282,Neutral
48695869,TWEET FROM: THEOLESCOPE,THEOLESCOPE,eu sou total a menina estrainha do breakfast club identifico 1000%,http://twitter.com/3108794853/statuses/804116557400068096,TWITTER,2016-12-01,0,0,0,0,0,0,0,185,78,2623,Neutral
48706901,TWEET FROM: ARIANETAVARESQ,ARIANETAVARESQ,"Daí meu jantar está sendo uma tigelinha com aveia e granola e chá. E não é nem porque eu quero, é por preguiça de fazer comida",http://twitter.com/2326128358/statuses/804116575829770240,TWITTER,2016-12-01,0,0,0,0,0,0,0,194,499,11894,Neutral
48716047,TWEET FROM: BPAIVAA_,BPAIVAA_,E o pau comendo aqui lkkk acho q meu parceiro de café da manhã tá solteiro kkkkkk,http://twitter.com/478194215/statuses/804116582217711616,TWITTER,2016-12-01,0,0,0,0,0,0,0,827,2236,19822,Neutral
48736152,TWEET FROM: LUIZA_DS,LUIZA_DS,"Abriu Açaí na faculdade mas ele não abre de manhã, isso é Deus colaborando comigo pra eu não falir nesse final de ano.",http://twitter.com/271033030/statuses/804116592120434690,TWITTER,2016-12-01,0,0,0,0,0,0,0,553,705,87063,Neutral
48740256,TWEET FROM: BR_INDIGNADO_,BR_INDIGNADO_,"O que se poderia esperar de um filho de César Maia? Claro, um excremento político tipo @DepRodrigoMaia, tal como Renan. Temer também, será? https://t.co/egIKNIQ2EJ",http://twitter.com/1163900786/statuses/804116583723532288,TWITTER,2016-12-01,0,0,0,0,0,0,0,706,996,33222,Neutral
48863981,TWEET FROM: MITTOSO,MITTOSO,� ¿vc levaria esse jalapeño pra comer um cookie? � https://t.co/Ab570uB7an,http://twitter.com/42435849/statuses/804116626861883392,TWITTER,2016-12-01,0,0,0,0,0,0,0,337,624,68331,Neutral
48902999,TWEET FROM: MTHSRSN,MTHSRSN,"@mailliwbc eu sempre ia no baratíssimo e no cookie de macadamias no subway, sdds faz tempo que eu não como lá hahaha",http://twitter.com/63447890/statuses/804116700937469952,TWITTER,2016-12-01,0,0,0,0,0,0,0,853,1808,7299,Neutral
48903978,TWEET FROM: DIRAHOLANDA,DIRAHOLANDA,RT @sandraselmadere Esse é o grupo que quer se colocar acima do bem e do mal! Não se trata da LavaJato. Trata-se de #LeiIgualParaTodos https://t.co/Zx9kesvncj,http://twitter.com/589154056/statuses/804116703428886529,TWITTER,2016-12-01,0,0,0,0,0,0,0,3795,14840,539397,Neutral
48904492,"""Viajando de Carro de Ribeirão Preto à Morro de São Paulo-BA"" OU Road Trip Nacional",," primeiro destino baiano : Arraial d'Ajuda, onde dormiríamos por 4 noites na Pousada Machê . A pousada era muito bonita e aconchegante e o diferencial foram os sucos de cupuaçu, cajá, graviola e acerola que tinham no café da manhã e pudemos nos deliciar . O primeiro almoço em Arraial d'Ajuda foi no...",http://quersabermeublog.blogspot.com/2016/11/viajando-de-carro-de-ribeirao-preto.html,Blogspot,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
48907705,TWEET FROM: OIPANUE,OIPANUE,RT @br12ro Valeu senadores do bem! https://t.co/9hnFauW0Hx,http://twitter.com/3005772857/statuses/804098824968998912,TWITTER,2016-12-01,0,0,0,0,0,0,0,766,1115,55525,Neutral
48948508,TWEET FROM: _DIEGOOALMEIDA,_DIEGOOALMEIDA,"Depois de correr 7K, ir treinar na academia superiores, esqueci que hoje ia ter torneio de supino então fui participar cansado e perdi. �",http://twitter.com/256765095/statuses/804116806097141764,TWITTER,2016-12-01,0,0,0,0,0,0,0,261,216,5037,Neutral
48991646,Empresa de turismo Braço Forte realiza promoção de fim de ano,," pacotes que inclui passagens, hospedagem e café da manhã. Em dezembro, a empresa vai fechar a programação de 2016 com uma excursão para Beberibe-CE. Hospedagem no Hotel Parque das Fontes e extensão da programação para as praias de Morro Branco e Águas Belas. Serão três dias de descontração e lazer por apenas R$ 498...",http://www.alvinhopatriota.com.br/empresa-de-turismo-braco-forte-realiza-promocao-de-fim-de-ano,Aggregator,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
49020205,TWEET FROM: KATRISSENCE,KATRISSENCE,"@catnipadeiro caralho, nescau tb, ME BEJAAA #asktributo",http://twitter.com/2445728751/statuses/804116874090921991,TWITTER,2016-12-01,0,0,0,0,0,0,0,1200,1124,13257,Neutral
49056118,TWEET FROM: VITUITANDOO,VITUITANDOO,@GuAnbertine o perigo é que não pode entrar no carro de G an sozinho né? Se não vira marmita,http://twitter.com/261404638/statuses/804116888473260034,TWITTER,2016-12-01,0,0,0,0,0,0,0,78,727,4254,Neutral
49106507,TWEET FROM: NESCAU_007,NESCAU_007,eu to bem triste,http://twitter.com/736190505441230849/statuses/804116928780439553,TWITTER,2016-12-01,0,0,0,0,0,0,0,242,69,105,Neutral
49113205,TWEET FROM: PERVEKUN,PERVEKUN,Mas ele pode virar um pit-bull se o perigo for em prol do bem da tua donzela! �,http://twitter.com/2302060653/statuses/804116682067365888,TWITTER,2016-12-01,0,0,0,0,0,0,0,869,530,18118,Neutral
49130653,TWEET FROM: PESLHO,PESLHO,"Socorro queria , Tião na minha vida, mas só se fosse do bem, #ALeiDoAamor",http://twitter.com/1129676503/statuses/804116959436607489,TWITTER,2016-12-01,0,0,0,0,0,0,0,244,244,18122,Neutral
49145325,TWEET FROM: GUANBERTINE,GUANBERTINE,RT @Jovittu @GuAnbertine o perigo é que não pode entrar no carro de G an sozinho né? Se não vira marmita,http://twitter.com/81948389/statuses/804116979523141633,TWITTER,2016-12-01,0,0,0,0,0,0,0,291,856,16586,Neutral
49149428,TWEET FROM: RINALDO_FERRAZ,RINALDO_FERRAZ,RT @sandraselmadere Esse é o grupo que quer se colocar acima do bem e do mal! Não se trata da LavaJato. Trata-se de #LeiIgualParaTodos https://t.co/Zx9kesvncj,http://twitter.com/3174478624/statuses/804116971788845059,TWITTER,2016-12-01,0,0,0,0,0,0,0,322,336,20409,Neutral
49179126,TWEET FROM: RLLYDONTCARRIE,RLLYDONTCARRIE,tomando um mingauzinho de aveia delicinha,http://twitter.com/69866762/statuses/804117009302700033,TWITTER,2016-12-01,0,0,0,0,0,0,0,271,475,113596,Neutral
49181859,TWEET FROM: ISEEMUKE,ISEEMUKE,RT @AmazingPhil hi i'm phil and i'm a terrible flat mate who steals cereal and leaves kitchen cupboards open and i deserve to live to leave in great shame �,http://twitter.com/2719448944/statuses/804115949850869761,TWITTER,2016-12-01,0,0,0,0,0,0,0,722,794,58798,Neutral
49192443,TWEET FROM: _PAULACRISS,_PAULACRISS,@taynaarauj TRÊS DIAS com tudo incluso open bar e café da manhã almoço churrasco etc...,http://twitter.com/181382357/statuses/804117026335768577,TWITTER,2016-12-01,0,0,0,0,0,0,0,279,312,7455,Neutral
49224434,TWEET FROM: DISNEYLNDS,DISNEYLNDS,o que que a mãe da nikolle tá colocando no nescau dela??¿,http://twitter.com/1080593400/statuses/804117065078554632,TWITTER,2016-12-01,0,0,0,0,0,0,0,3781,4659,74028,Neutral
49255702,TWEET FROM: MARCIOTURRA,MARCIOTURRA,"Na calada da noite, país comovido com tragédia da Chapecoense, Câmara apunhala #LavaJato e brasileiros do bem.",http://twitter.com/116298289/statuses/804115803721400321,TWITTER,2016-12-01,0,0,0,0,0,0,0,892,1747,12495,Neutral
49367865,"Conab estabelece prêmio máximo de R$10,98/saca em leilões de subvenção ao trigo",ELENA SANTOS," milhão a 1,7 milhão de toneladas do cereal. Os preços têm sido muito pressionados no mercado do Sul do país, principal região produtora, devido a uma safra recorde e uma grande oferta no exterior. Reuters...",http://elenaaparecida.blogspot.com/2016/11/conab-estabelece-premio-maximo-de.html,Aggregator,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
49487238,TWEET FROM: THAAIISTORRES,THAAIISTORRES,"RT @instanzin n aguento mais responsabilidades, só queria ver desenho e comer um sucrilhos",http://twitter.com/4637275097/statuses/804116815970467840,TWITTER,2016-12-01,0,0,0,0,0,0,0,348,257,4444,Neutral
49508797,TWEET FROM: PATYSANTOSF,PATYSANTOSF,"Todo homem precisa de uma mulher cabeça do seu lado. Uma pessoa que oriente, guie pro lado do bem e não afunde ainda mais a sua vida.",http://twitter.com/3507741201/statuses/804117364543553536,TWITTER,2016-12-01,0,0,0,0,0,0,0,604,1019,10026,Neutral
49541509,TWEET FROM: PROCARTOLA,PROCARTOLA,#Colombianos obrigado por nos lembrar que no mundo existem pessoas do bem e que podemos ter um futuro mejor que tenemos hoy https://t.co/ijfGA7OuBR,http://twitter.com/745563678485917696/statuses/804117386337075200,TWITTER,2016-12-01,0,0,0,0,0,0,0,198,59,82,Neutral
49603809,TWEET FROM: FRANCISCAADRI,FRANCISCAADRI,Ainda existe pessoas do bem ❤��� https://t.co/wAf4aczfw0,http://twitter.com/252056722/statuses/804117437235023872,TWITTER,2016-12-01,0,0,0,0,0,0,0,951,1490,18791,Neutral
49635129,TWEET FROM: GRAZICASSIANO_,GRAZICASSIANO_,RT @Mary_moreira12 @grazicassiano_  vou levar minha marmita kkkkkkkk,http://twitter.com/780474141434646528/statuses/804117167264374784,TWITTER,2016-12-01,0,0,0,0,0,0,0,125,154,1648,Neutral
49636540,TWEET FROM: NODWMISENSE,NODWMISENSE,RT @portallovato “Eu tenho fãs que lidam com todos os tipos de doenças mentais então isso é muto importante para eles.” https://t.co/w2KPhguvax,http://twitter.com/2744592755/statuses/804117167457320961,TWITTER,2016-12-01,0,0,0,0,0,0,0,2980,3302,47830,Neutral
49713042,1976-12-01 - Bandeira Vermelha Nº 046 - PCP(R) ,GUALBERTO FREITAS," objectivo é claro, aparecer em defesa dos assalariados para logo dizerem depois de terem negociado, que não é possível resistir aos latifundiários porque ""é contra a lei"", e que tem que se entregar as terras. Os trabalhadores alentejanos explorados e oprimidos durante tantos anos não se deixarão enganar e não...",http://1969revolucaoressaca.blogspot.com/2016/12/1976-12-01-bandeira-vermelha-n-046-pcpr.html,Blogspot,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
49778113,TWEET FROM: SESTRANAHT,SESTRANAHT,Pra que maconha se o barato mesmo é comer pó de nescau,http://twitter.com/56777942/statuses/804117554797088770,TWITTER,2016-12-01,0,0,0,0,0,0,0,1276,402,58835,Neutral
49829305,TWEET FROM: DUDUKOVALSKI,DUDUKOVALSKI,meu projeto verão é fumar muito cigarro beber muita gelada  e se sobrar uma grana comer umas batata e comprar um bancão de supino,http://twitter.com/162592612/statuses/804117252924653568,TWITTER,2016-12-01,0,0,0,0,0,0,0,221,406,79076,Neutral
49832017,TWEET FROM: _SOPHIACARROLL,_SOPHIACARROLL,RT @Moira_Delaney Making jokes about politicians is easy making jokes about kudos granola bars is hard... if u succeed id give you props (also known as kudos),http://twitter.com/271165733/statuses/804117585277157376,TWITTER,2016-12-01,0,0,0,0,0,0,0,292,252,3895,Neutral
49841434,TWEET FROM: OIMANDYS,OIMANDYS,Ainda há gente do bem no mundo � https://t.co/h8hqNgmjqA,http://twitter.com/1740680840/statuses/804117251053985792,TWITTER,2016-12-01,0,0,0,0,0,0,0,184,424,31073,Neutral
49967623,PREFEITO REELEITO DE BARCARENA RECEBE DIPLOMA,CONEXÃO B,"O Cartório Eleitoral de Barcarena realiza na manhã desta quinta-feira (1º) a diplomação do prefeito reeleito Antônio Carlos Vilaça (PSC), dos 15 vereadores eleitos e dos suplentes de vereadores, durante cerimônia presidida pela juíza Gisele Mendes Leite. Vilaça será diplomado para o 2º mandato de prefeito de...",http://bloggerconexaob.blogspot.com/2016/11/prefeito-reeleito-de-barcarena-recebe.html,Blogspot,2016-12-01,0,0,0,0,0,0,0,0,0,0,Neutral
50012842,TWEET FROM: R0BOCOPGAY,R0BOCOPGAY,@Nescau__ eu ainda te bato,http://twitter.com/634127999/statuses/804117754613731328,TWITTER,2016-12-01,0,0,0,0,0,0,0,494,526,22998,Neutral
50166393,TWEET FROM: D08H11,D08H11,"RT @instanzin n aguento mais responsabilidades, só queria ver desenho e comer um sucrilhos",http://twitter.com/152398718/statuses/804117913598836741,TWITTER,2016-12-01,0,0,0,0,0,0,0,331,196,3520,Neutral
50190670,TWEET FROM: RITACSBORGES,RITACSBORGES,A minha alimentação hoje: Manhã: 1 esfiha + 1 copo de mate Tarde: 1 esfiha + 1 coxinha + meio litro de mate + 5 bis  Estou empanzinada!,http://twitter.com/123403201/statuses/804117949955145728,TWITTER,2016-12-01,0,0,0,0,0,0,0,272,406,26649,Neutral
50276969,TWEET FROM: JOAOSILVATIAO,JOAOSILVATIAO,Na República todos deveriam ser iguais perante a lei. https://t.co/ta2PRgoT4A,http://twitter.com/736212238852296704/statuses/804118017793736706,TWITTER,2016-12-01,0,0,0,0,0,0,0,357,175,12982,Neutral
50378229,TWEET FROM: HYUNGLUIZ,HYUNGLUIZ,teamtoddy https://t.co/MucEgHNC4k,http://twitter.com/4784604861/statuses/804118109812588545,TWITTER,2016-12-01,0,0,0,0,0,0,0,390,1568,22032,Neutral
50406518,me pulling bread out of my backpack crumbs spilling everywhere: foolish foolish why did i not take care of this beforehand,,me pulling bread out of my backpack crumbs spilling everywhere: foolish foolish why did i not take care of this beforehand children pointing at me and laughing loudly: bread crumbs bread crumbs bread crumbs bread crumbs bread crumbs me crying emptying my backpack of bread crumbs: no please stop it children...,http://kakunahugs.tumblr.com/post/153875436300,Aggregator,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
50430320,"Corrupção ataca na calada da noite na Câmara: Força-tarefa pode renunciar se lei de abuso entrar em vigor, diz procurador",," (MPF) Deltan Dallagnol, que é o coordenador da força-tarefa. COMO VOTOU CADA DEPUTADO Veja as mudanças no pacote anticorrupção pacote aprovado propostas retiradas 1. reportante do bem 2. abuso de autoridade 3. teste de integridade 4. domínio de bens 5. progressão de pena 6. prescrição de crimes 7...",http://bahiaempauta.com.br/?p=145838,Generic Blogs,2016-11-30,0,0,0,0,0,0,0,0,0,0,Neutral
50478492,TWEET FROM: DUDAVACCARO,DUDAVACCARO,RT @aliceskepley Breakfast at Tiffany's https://t.co/TdUjkruwbL,http://twitter.com/2752866106/statuses/804118201210650629,TWITTER,2016-12-01,0,0,0,0,0,0,0,114,194,4877,Neutral
